Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,year,month,dayofweek,sales_lag_1
347,6,2015-07-18,5573,457,1,0,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
351,6,2015-07-18,5913,470,1,0,0,0,a,a,5290.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
356,6,2015-07-18,6861,509,1,0,0,0,d,c,8970.0,12.0,2007.0,1,22.0,2012.0,"Feb,May,Aug,Nov",2015,7,5,0.0
361,6,2015-07-18,4738,532,1,0,0,0,c,c,4490.0,5.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
368,6,2015-07-18,8798,693,1,0,0,0,d,c,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
370,6,2015-07-18,7198,613,1,0,0,0,d,a,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
371,6,2015-07-18,6202,481,1,0,0,0,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov",2015,7,5,0.0
372,6,2015-07-18,7563,651,1,0,0,0,d,c,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
375,6,2015-07-18,4305,374,1,0,0,0,a,c,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
377,6,2015-07-18,6598,814,1,0,0,0,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,7,5,0.0
380,6,2015-07-18,12147,1166,1,0,0,0,a,a,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
381,6,2015-07-18,4862,496,1,0,0,0,a,a,1800.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
386,6,2015-07-18,5883,521,1,0,0,0,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
391,6,2015-07-18,2573,333,1,0,0,0,a,a,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
399,6,2015-07-18,4770,499,1,0,0,0,a,a,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
400,6,2015-07-18,5437,794,1,0,0,0,a,a,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
401,6,2015-07-18,3540,280,1,0,0,0,a,c,9200.0,10.0,2009.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
402,6,2015-07-18,5852,685,1,0,0,0,c,c,5830.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
405,6,2015-07-18,3431,360,1,0,0,0,a,a,1080.0,4.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
406,6,2015-07-18,7669,617,1,0,0,0,d,c,8240.0,3.0,2001.0,1,10.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
407,6,2015-07-18,3598,287,1,0,0,0,a,a,5890.0,10.0,2003.0,1,14.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
410,6,2015-07-18,5570,681,1,0,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
418,6,2015-07-18,3241,324,1,0,0,0,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
421,6,2015-07-18,11605,1127,1,0,0,0,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
427,6,2015-07-18,7575,690,1,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
428,6,2015-07-18,7029,598,1,0,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
429,6,2015-07-18,5303,461,1,0,0,0,d,c,16350.0,7.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
434,6,2015-07-18,10496,753,1,0,0,0,a,a,13020.0,8.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
440,6,2015-07-18,3634,426,1,0,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
446,6,2015-07-18,2394,296,1,0,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
449,6,2015-07-18,8261,1156,1,0,0,0,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
450,6,2015-07-18,10702,1341,1,0,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
451,6,2015-07-18,5096,390,1,0,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
452,6,2015-07-18,2961,307,1,0,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
459,6,2015-07-18,5621,672,1,0,0,0,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
461,6,2015-07-18,4830,518,1,0,0,0,d,c,1790.0,7.0,2013.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
477,6,2015-07-18,6291,467,1,0,0,0,d,a,770.0,7.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
479,6,2015-07-18,7973,1038,1,0,0,0,a,a,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
483,6,2015-07-18,1495,217,1,0,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
487,6,2015-07-18,7259,717,1,0,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
489,6,2015-07-18,3259,297,1,0,0,0,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
490,6,2015-07-18,8818,1087,1,0,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
492,6,2015-07-18,7044,1042,1,0,0,0,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
500,6,2015-07-18,7325,550,1,0,0,0,d,c,10690.0,9.0,2007.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
502,6,2015-07-18,8675,1273,1,0,0,0,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
503,6,2015-07-18,5805,453,1,0,0,0,d,c,13080.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
506,6,2015-07-18,4561,517,1,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
507,6,2015-07-18,7583,613,1,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
509,6,2015-07-18,4202,363,1,0,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
514,6,2015-07-18,4558,464,1,0,0,0,c,c,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
518,6,2015-07-18,6325,577,1,0,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
519,6,2015-07-18,5853,603,1,0,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
521,6,2015-07-18,5319,442,1,0,0,0,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
522,6,2015-07-18,9545,699,1,0,0,0,d,c,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
534,6,2015-07-18,7582,603,1,0,0,0,d,a,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
536,6,2015-07-18,5169,518,1,0,0,0,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
537,6,2015-07-18,4868,504,1,0,0,0,a,a,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
539,6,2015-07-18,13479,1239,1,0,0,0,a,a,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
542,6,2015-07-18,5483,458,1,0,0,0,a,a,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
544,6,2015-07-18,8726,1218,1,0,0,0,a,a,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
545,6,2015-07-18,7921,743,1,0,0,0,a,c,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,7,5,0.0
547,6,2015-07-18,5780,515,1,0,0,0,d,c,8990.0,11.0,2009.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
552,6,2015-07-18,5099,426,1,0,0,0,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
553,6,2015-07-18,10188,989,1,0,0,0,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
555,6,2015-07-18,4397,445,1,0,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
559,6,2015-07-18,2263,290,1,0,0,0,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
563,6,2015-07-18,3838,507,1,0,0,0,a,a,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
567,6,2015-07-18,3446,419,1,0,0,0,c,a,1010.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
571,6,2015-07-18,9616,681,1,0,0,0,d,a,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
572,6,2015-07-18,5278,480,1,0,0,0,d,c,9230.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
573,6,2015-07-18,3107,223,1,0,0,0,a,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
575,6,2015-07-18,2477,226,1,0,0,0,a,a,960.0,5.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
587,6,2015-07-18,10197,681,1,0,0,0,d,c,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
590,6,2015-07-18,5851,469,1,0,0,0,d,c,4520.0,9.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
597,6,2015-07-18,5508,783,1,0,0,0,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
598,6,2015-07-18,5676,576,1,0,0,0,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
600,6,2015-07-18,7265,678,1,0,0,0,d,c,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
601,6,2015-07-18,5068,416,1,0,0,0,d,a,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
602,6,2015-07-18,4975,450,1,0,0,0,a,a,2710.0,7.0,2001.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
603,6,2015-07-18,5438,883,1,0,0,0,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
605,6,2015-07-18,7878,557,1,0,0,0,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
607,6,2015-07-18,1398,153,1,0,0,0,a,a,350.0,8.0,1999.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
608,6,2015-07-18,4490,414,1,0,0,0,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
611,6,2015-07-18,6174,515,1,0,0,0,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
612,6,2015-07-18,7251,439,1,0,0,0,d,c,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
613,6,2015-07-18,5686,877,1,0,0,0,c,a,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
616,6,2015-07-18,5407,548,1,0,0,0,a,c,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
619,6,2015-07-18,3117,273,1,0,0,0,a,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
623,6,2015-07-18,4106,507,1,0,0,0,a,a,4080.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
625,6,2015-07-18,4519,465,1,0,0,0,a,a,1170.0,4.0,2011.0,1,22.0,2012.0,"Feb,May,Aug,Nov",2015,7,5,0.0
629,6,2015-07-18,5972,557,1,0,0,0,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
633,6,2015-07-18,7263,523,1,0,0,0,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
636,6,2015-07-18,5698,704,1,0,0,0,c,a,720.0,10.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
641,6,2015-07-18,3334,301,1,0,0,0,a,c,610.0,12.0,2003.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
642,6,2015-07-18,2725,399,1,0,0,0,c,c,530.0,4.0,2005.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
643,6,2015-07-18,5588,777,1,0,0,0,a,a,230.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,7,5,0.0
644,6,2015-07-18,10847,1156,1,0,0,0,c,a,4030.0,12.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
650,6,2015-07-18,6897,663,1,0,0,0,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
653,6,2015-07-18,4470,389,1,0,0,0,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
655,6,2015-07-18,8110,704,1,0,0,0,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
656,6,2015-07-18,2675,345,1,0,0,0,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
657,6,2015-07-18,3854,501,1,0,0,0,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
660,6,2015-07-18,2688,319,1,0,0,0,a,a,1200.0,11.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
665,6,2015-07-18,5321,882,1,0,0,0,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
669,6,2015-07-18,4790,460,1,0,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
671,6,2015-07-18,5864,550,1,0,0,0,a,c,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
674,6,2015-07-18,5146,637,1,0,0,0,a,a,2640.0,12.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
675,6,2015-07-18,2116,218,1,0,0,0,a,a,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
677,6,2015-07-18,6545,555,1,0,0,0,d,a,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
685,6,2015-07-18,2474,263,1,0,0,0,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
688,6,2015-07-18,1651,183,1,0,0,0,a,a,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
694,6,2015-07-18,8645,864,1,0,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
695,6,2015-07-18,2407,225,1,0,0,0,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
701,6,2015-07-18,4308,529,1,0,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
702,6,2015-07-18,3931,329,1,0,0,0,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
705,6,2015-07-18,5337,606,1,0,0,0,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
706,6,2015-07-18,6625,617,1,0,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
708,6,2015-07-18,4768,476,1,0,0,0,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
710,6,2015-07-18,5392,410,1,0,0,0,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
711,6,2015-07-18,5674,435,1,0,0,0,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
712,6,2015-07-18,4640,435,1,0,0,0,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
714,6,2015-07-18,5629,378,1,0,0,0,d,c,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
716,6,2015-07-18,5299,437,1,0,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
720,6,2015-07-18,6156,639,1,0,0,0,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
721,6,2015-07-18,7822,766,1,0,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
723,6,2015-07-18,8410,689,1,0,0,0,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
737,6,2015-07-18,4144,619,1,0,0,0,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
739,6,2015-07-18,8891,766,1,0,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
743,6,2015-07-18,2184,251,1,0,0,0,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
744,6,2015-07-18,8325,900,1,0,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
745,6,2015-07-18,3466,343,1,0,0,0,a,a,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
746,6,2015-07-18,6235,537,1,0,0,0,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
748,6,2015-07-18,5394,450,1,0,0,0,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
749,6,2015-07-18,2198,267,1,0,0,0,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
750,6,2015-07-18,5130,436,1,0,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
752,6,2015-07-18,2906,263,1,0,0,0,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
753,6,2015-07-18,5891,592,1,0,0,0,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
754,6,2015-07-18,4581,539,1,0,0,0,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
759,6,2015-07-18,4607,529,1,0,0,0,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
765,6,2015-07-18,7368,570,1,0,0,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
775,6,2015-07-18,7942,619,1,0,0,0,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
776,6,2015-07-18,3862,414,1,0,0,0,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
777,6,2015-07-18,4144,399,1,0,0,0,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
778,6,2015-07-18,4314,598,1,0,0,0,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
782,6,2015-07-18,4795,501,1,0,0,0,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
784,6,2015-07-18,5169,556,1,0,0,0,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
785,6,2015-07-18,6782,632,1,0,0,0,d,c,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
786,6,2015-07-18,1168,188,1,0,0,0,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
792,6,2015-07-18,3956,430,1,0,0,0,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
797,6,2015-07-18,5249,501,1,0,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
805,6,2015-07-18,4588,471,1,0,0,0,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
815,6,2015-07-18,6113,565,1,0,0,0,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
822,6,2015-07-18,6671,562,1,0,0,0,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
825,6,2015-07-18,5317,598,1,0,0,0,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
833,6,2015-07-18,4854,502,1,0,0,0,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
835,6,2015-07-18,4590,522,1,0,0,0,a,a,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
844,6,2015-07-18,2366,249,1,0,0,0,a,a,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,7,5,0.0
845,6,2015-07-18,5479,347,1,0,0,0,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
846,6,2015-07-18,6048,534,1,0,0,0,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
848,6,2015-07-18,5180,635,1,0,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
850,6,2015-07-18,6205,643,1,0,0,0,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
852,6,2015-07-18,2756,365,1,0,0,0,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
857,6,2015-07-18,8806,1048,1,0,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
858,6,2015-07-18,3849,378,1,0,0,0,a,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
862,6,2015-07-18,6044,748,1,0,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
864,6,2015-07-18,2998,420,1,0,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,5,0.0
868,6,2015-07-18,9584,598,1,0,0,0,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
869,6,2015-07-18,3467,523,1,0,0,0,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,7,5,0.0
872,6,2015-07-18,6098,516,1,0,0,0,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,7,5,0.0
875,6,2015-07-18,3700,394,1,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,5,0.0
876,6,2015-07-18,0,0,0,0,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,7,5,0.0
881,6,2015-07-18,2501,376,1,0,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,5,0.0
